BARCODE_ID,date1,MonthlyMeanTemp,MonthlyPrecipSum,AnnualTemp,AnnualPrecip,Elevation,LUCAS_ID,SOIL_ID,Country,TH_LAT,TH_LONG,LC1_2018,LC_simpl_2018,LU1_2018,LC1_2015,LC_simpl_2015,LU1_2015,Soil_data_survey,Depth,Coarse_fragments,Clay_content,Sand_content,Silt_content,pH_CaCl2,pH_H2O,Electrical_conductivity,Organic_carbon,Carbonate_content,Phosphorus_content,Total_nitrogen_content,Extractable_potassium_content,Bulk_Density_0_10_cm,Bulk_Density_10_20_cm,Bulk_Density_20_30_cm,Ongoing_Number,Channel,Device,Basal_respiration,MIRR,Cmic,qO2,H2O_FW,glucose_per_sample,water_added,date_of_measurement,date_of_sampling,remarks,machine_factor,Xylosidase,Cellulase,N.actylglucosaminidase,beta.glucosidase,Acid.phosphatase,MWD,WSA,LC_5
496,7/25/2018,19.07533291,88.30000132,7.9,731,87,49423488,41652,PL,54.12994284,19.52952051,E20,Grassland,U111,E20,Grassland,U111,2018,0-20,2,21,55,24,6.6,7.1,12.01,10.4,0,8.7,1.3,72.5,1.526525457,1.550405773,NA,7001,Channel 12,KLAUS,0.707954756,9.131590333,242.9003029,0.00291459,11.35765943,21.6,1.25,4/24/2019,n/a,n/a,1,46.3,55.12,124.29,406.94,404.15,1.422478125,59.375,Grassland
497,7/26/2018,19.03799957,63.30000094,12,947,560,29482396,51315,ES,43.26152295,-7.029371581,C10,Woodland,U120,C10,Woodland,U120,2018,0-20,51,10,62,28,3.4,3.95,14.26,180.4,0,8.2,8.5,106.7,0.502801268,NA,NA,8628,Channel 11,EMIL,4.434591022,23.01110805,612.0954742,0.007244934,39.20977733,21.6,1,4/30/2019,n/a,n/a,1,526.12,112.66,551.81,770.11,3939.31,1.452944444,68.18181818,Woodland
498,7/25/2018,19.2043329,14.80000022,9,990,173,42843218,27433,DE,52.07066744,9.460399141,C10,Woodland,U120,C10,Woodland,U120,2018,0-20,10,17,11,72,3.8,4.37,7.16,23.6,0,16,1.6,50,1.15744908,1.266498624,NA,6923,Channel 24,KLAUS,0.680934546,2.417811069,64.31377445,0.010587694,6.565572405,0.0432,1,4/3/2019,n/a,n/a,1,66.96,6.92,49.38,85.48,568.03,1.279439909,27.02702703,Woodland
499,7/25/2018,18.76399958,21.80000032,8.6,741,285,42483154,27431,DE,51.49196437,8.948883656,C10,Woodland,U120,C10,Woodland,U120,2018,0-20,2,10,50,40,3.8,4.34,7.07,27,0,24.4,1.6,43.1,1.182757202,1.403836922,NA,6914,Channel 15,KLAUS,0.891632115,3.962809398,105.41073,0.008458647,11.84582157,0.0432,0.5,4/3/2019,n/a,n/a,1,39.77,4.35,65.71,81.98,506.85,1.385355337,50,Woodland
500,7/31/2018,22.91499949,30.10000045,11.2,1160,533,39422470,24161,FR,45.23177235,5.177683301,C32,Woodland,U120,C10,Woodland,U120,2018,0-20,8,16,34,51,4.1,4.9,5.48,35.1,0,6,2,88.6,0.610289362,0.715265128,NA,8581,Channel 24,EMIL,1.823653038,12.0519679,320.5823462,0.005688564,13.18626638,0.0216,1.25,4/24/2019,n/a,n/a,1,92.59,24.71,104.12,229.22,1498.51,1.780280255,88.88888889,Woodland
501,7/31/2018,25.1816661,0,14,500,841,32901910,49753,ES,39.54836439,-1.982700104,B13,Cropland,U111,B13,Cropland,U111,2018,0-20,13,38,22,40,7.7,8.23,15.75,10.8,227,6.4,1,301.5,1.198836201,1.369596127,NA,6998,Channel 9,KLAUS,0,7.292696321,193.9857221,0,9.687551661,21.6,0.5,4/24/2019,n/a,n/a,1,60.02,29.17,83.85,352.02,92.82,1.342219949,39.39393939,Cropland
502,7/31/2018,21.59799952,23.50000035,10.6,603,107,37642978,24259,FR,49.65071913,2.271684421,B32,Cropland,U111,B18,Cropland,U111,2018,0-20,5,23,3,73,7.3,7.33,17.32,17.5,4,24.2,1.8,161.8,1.193198839,1.280552113,NA,8626,Channel 9,EMIL,0.237652112,12.03113815,320.0282749,0.000742597,6.897700766,21.6,1,4/30/2019,n/a,n/a,1,32.78,65.07,91.53,434.74,329.74,1.449072301,50,Cropland
503,7/26/2018,20.97233286,54.30000081,11.2,418,1088,33462052,49842,ES,40.89466085,-1.56906407,D20,Shrubland,U420,C10,Woodland,U420,2018,0-20,43,33,21,46,7.4,8.08,14.39,29.1,23,3.1,3.1,376.7,1.132630612,1.190102483,NA,7065,Channel 16,KLAUS,0.207908391,16.53366732,439.7955508,0.000472739,6.912058628,21.6,1,4/30/2019,n/a,n/a,1,33.09,33.62,110.25,456.5,370.07,0.829414319,78.78787879,Other
504,7/25/2018,18.93266624,11.90000018,9.2,810,166,42603190,27427,DE,51.81692562,9.115374278,B11,Cropland,U111,B11,Cropland,U111,2018,0-20,9,11,2,86,6.7,7.22,9.14,11.3,1,51.4,1.3,115.1,1.19616496,1.427074321,NA,6920,Channel 21,KLAUS,0.410745847,6.112289384,162.5868976,0.002526316,5.982053838,0.0216,1,4/3/2019,n/a,n/a,1,26.65,34.21,81.72,303.85,260.21,1.538013514,44.73684211,Cropland
505,7/31/2018,20.33833288,49.40000074,9,879,279,49142992,17264,CZ,49.74061307,18.24555865,B33,Cropland,U111,B13,Cropland,U111,2018,0-20,6,20,4,76,5.8,6.43,5.44,14,0,10.4,1.4,91.8,1.511765588,1.249907665,NA,8659,Channel 12,EMIL,0.615270571,5.69125278,151.3873239,0.004064215,10.27602261,21.6,1,n/a,n/a,n/a,1,26.59,27.37,56.19,222.63,310.06,1.161533742,50,Cropland
506,7/25/2018,18.26233293,27.80000041,7.6,1016,458,42183148,27429,DE,51.43336942,8.518759803,C21,Woodland,U120,C21,Woodland,U120,2018,0-20,23,29,16,55,3.3,3.71,10.86,60.1,0,9.4,3.6,63.8,0.878997888,1.175686817,NA,6925,Channel 26,KLAUS,2.315527682,9.692906574,257.8313149,0.008980785,23.27857972,0.0432,1,4/3/2019,n/a,n/a,1,190.23,22.73,74.72,238.62,2501.44,1.259645946,59.375,Woodland
507,7/24/2018,16.53033296,23.70000035,2.9,581,370,45324498,61419,SE,63.52850953,14.22145875,C21,Woodland,U120,C21,Woodland,U120,2018,0-20,28,13,43,44,3.3,3.7,32.4,114.9,0,67.8,4.2,372.9,NA,NA,NA,8676,Channel 29,EMIL,3.174771109,20.26449644,539.0356053,0.005889724,17.06041174,21.6,1.75,n/a,n/a,n/a,1,109.78,28.02,320.67,448.82,936.31,1.067226829,78.26086957,Woodland
508,7/30/2018,22.43866617,78.20000117,13.3,799,113,35782450,24183,FR,44.740302,0.608327277,B52,Cropland,U111,B31,Cropland,U111,2018,0-20,73,42,10,48,7.5,7.82,17.31,22.5,317,8.2,2.4,280.2,1.155337761,1.20379636,NA,8655,Channel 8,EMIL,0.653782744,21.8941198,582.3835867,0.001122598,9.273724447,21.6,1,n/a,n/a,n/a,1,130.42,71.31,125,535.81,253.62,2.03607551,90,Cropland
509,7/25/2018,17.13066628,21.90000033,1.6,648,431,46804612,61915,SE,64.44205448,17.42563907,C23,Woodland,U120,C32,Woodland,U120,2018,0-20,22,10,49,41,3.5,4.16,4.58,15.7,0,35.2,1.1,36.4,1.183648302,1.207712144,NA,5337,Channel 27,DIETER,1.000988533,3.446026097,91.66429419,0.010920158,16.2027833,21.6,0.75,5/6/2019,n/a,n/a,1,10.53,1.8,79.63,45.55,351.96,0.703110448,38.46153846,Woodland
510,7/25/2018,22.05799951,10.50000016,16.9,630,168,27361846,42329,PT,37.99370508,-8.104139267,B81,Cropland,U111,B81,Cropland,U111,2018,0-20,46,49,23,28,7.2,7.92,13.46,10.3,22,22.5,0.9,303.2,1.127603309,NA,NA,5327,Channel 17,DIETER,0,15.39778808,409.581163,0,7.077739102,21.6,1,5/6/2019,n/a,n/a,1,33.48,20.07,40.34,487.85,222.46,2.213681081,36.36363636,Cropland
511,7/24/2018,21.57966618,9.600000143,12.2,477,979,30622096,49831,ES,40.83722206,-4.96981272,F40,Bareland,U111,B13,Cropland,U111,2018,0-20,21,9,82,9,4.6,5.16,7.15,4.8,0,70.1,0.5,115.1,1.263595945,1.464097358,NA,5334,Channel 24,DIETER,0.760305344,2.252756573,59.92332485,0.01268797,2.545875351,21.6,1,5/6/2019,n/a,n/a,1,22.26,14.13,41.89,134.09,235.67,1.239847744,41.66666667,Other
512,7/31/2018,25.52099943,0,14.2,509,842,32461916,49749,ES,39.5380078,-2.497230981,B41,Cropland,U111,B13,Cropland,U111,2018,0-20,52,29,26,45,7.1,7.7,15.37,28.2,353,26.9,2.2,244.3,1.19537094,1.410407542,NA,8657,Channel 10,EMIL,0,18.92476852,503.3988426,0,5.216389666,21.6,1.25,n/a,n/a,n/a,1,135.15,67.76,122.91,576.99,195.35,1.286637288,41.93548387,Cropland
513,7/30/2018,26.33399941,5.700000085,16.6,464,38,47902078,58590,IT,41.6472924,15.61379479,B82,Cropland,U111,B82,Cropland,U111,2018,0-20,16,29,30,41,7.3,8.09,39.84,13.5,483,71.4,1.7,627.9,1.039938463,1.028271829,NA,8650,Channel 3,EMIL,0.79573469,9.635426857,256.3023544,0.003104672,15.7434883,21.6,1,n/a,n/a,n/a,1,60.83,14.53,36.63,289.68,66.58,1.300063518,42.30769231,Cropland
514,7/31/2018,25.22833277,0,14.3,431,807,32621922,49754,ES,39.61510657,-2.324072542,B31,Cropland,U111,B31,Cropland,U111,2018,0-20,6,37,27,37,7.3,7.94,11.98,8.7,38,18.1,1,679.5,1.268031888,1.523129323,NA,8660,Channel 13,EMIL,0,11.20783773,298.1284836,0,3.38107928,21.6,1,n/a,n/a,n/a,1,23.02,19.85,30.86,327.72,196.58,1.076278285,44.11764706,Cropland
515,7/23/2018,17.8509996,75.20000112,7.5,759,557,51222918,45142,SK,48.83785228,20.95430303,C10,Woodland,U120,C33,Woodland,U120,2015,0-20,21,25,54,4.28,4.3,4.6,13.5,33.9,0,14.9,2.4,97.1,NA,NA,NA,5312,Channel 2,DIETER,1.87811371,24.25239272,645.1136464,0.002911291,11.92430079,21.6,1.25,5/6/2019,n/a,n/a,1,43.3,44.14,166.78,375.09,566.55,1.579927673,63.88888889,Woodland
516,7/26/2018,20.38666621,53.10000079,10.8,629,1174,33062044,49841,ES,40.76709899,-2.023539176,C23,Woodland,U420,D20,Shrubland,U420,2018,0-20,27,29,22,49,7.2,7.69,16.13,76.7,105,3.4,1.5,247.2,0.856265783,0.976587549,NA,5320,Channel 10,DIETER,0.618085106,11.38061466,302.7243499,0.002041742,6.421105027,21.6,1.25,5/6/2019,n/a,n/a,1,36.62,31.12,103.94,280.57,110.08,1.668992405,75.75757576,Woodland
517,7/25/2018,17.87433293,50.70000076,8.2,1181,369,41763142,27415,DE,51.37024921,7.917469987,B32,Cropland,U111,B16,Cropland,U111,2018,0-20,64,34,13,53,6.5,6.94,11.26,20.4,1,37.5,2.3,252.5,NA,NA,NA,6924,Channel 25,KLAUS,0.85775076,14.295846,380.2695035,0.002255639,17.83216783,0.0216,1,4/3/2019,n/a,n/a,1,51.17,62.02,127.51,435.65,441.1,1.916493802,76,Cropland
518,7/26/2018,18.72866625,24.80000037,4.2,477,9,49364510,20877,FI,63.20874762,22.23631018,A30,Others,U319,A30,Others,U319,2018,0-20,5,28,7,65,6,6.42,10.28,25.3,0,59.8,2.5,267.9,1.120681391,1.189812014,NA,5323,Channel 13,DIETER,1.201737452,18.05276705,480.2036036,0.002502558,13.5658268,21.6,1.25,5/6/2019,n/a,n/a,1,51.88,92.33,172.06,590.47,569.89,1.958838608,87.17948718,Other
519,7/31/2018,20.00399955,20.3000003,8.7,603,307,48142998,17263,CZ,49.88666944,16.87081525,B75,Cropland,U113,B75,Cropland,U410,2018,0-20,15,26,9,65,6.6,7.03,12.43,19.7,1,149.8,1.7,299.1,1.286070518,1.093145624,NA,5329,Channel 19,DIETER,0.875712176,7.355982275,195.6691285,0.004475474,15.05646173,21.6,0.5,5/6/2019,n/a,n/a,1,14.93,19.48,69.05,205.84,254.91,2.021773756,56.41025641,Cropland
520,7/25/2018,17.36333295,45.10000067,5.9,1612,1054,40962778,24218,FR,48.07419212,6.981190868,C31,Woodland,U120,C31,Woodland,U120,2018,0-20,60,4,64,32,3.3,3.78,13.6,93.7,0,45.4,6,111.9,0.678555232,1.016570091,NA,6900,Channel 1,KLAUS,1.402664933,7.283067923,193.7296068,0.007240323,12.33618234,0.0504,1.5,4/3/2019,n/a,n/a,1,86.2,7.52,127.86,98.65,910.67,1.58590597,69.23076923,Woodland
521,8/1/2018,26.11866608,0,15.1,430,712,32401886,49858,ES,39.2614463,-2.514199588,B82,Cropland,U120,C22,Woodland,U120,2018,0-20,16,18,61,21,7.7,8.35,13.36,27.3,233,9.4,1.2,522.8,1.223170268,1.254473508,NA,7293,Channel 4,KLAUS,0.127714139,8.514275945,226.4797401,0.00056391,2.743598271,21.6,1.25,n/a,n/a,n/a,1,32.62,14.29,34.79,236.08,65.32,1.071508946,33.33333333,Cropland
522,8/1/2018,20.47033288,66.800001,1.9,563,57,49384832,61782,SE,66.05324344,23.61484961,C23,Woodland,U120,C23,Woodland,U120,2018,0-20,7,0,0,0,3.4,4.28,17.28,456.3,0,27.5,18.7,334.1,0.088148162,0.157686278,NA,6889,Channel 20,KLAUS,13.99907834,93.07219662,2475.72043,0.005654547,84.55076178,0.0504,0.5,3/26/2019,n/a,n/a,1,254.7,43.22,377.88,1031.11,5539.93,1.821147541,50,Woodland
523,7/30/2018,21.76866618,87.2000013,10.6,582,159,48422818,45240,SK,48.25221417,17.02470785,B32,Cropland,U111,B11,Cropland,U111,2018,0-20,3,16,60,24,7.2,7.68,28.1,23.6,117,7.9,2.7,299,1.424740612,1.26556941,NA,5325,Channel 15,DIETER,1.229863222,11.40514184,303.376773,0.004053914,12.94856954,21.6,1,5/6/2019,n/a,n/a,1,58.66,66.24,122.9,393.42,213.13,1.423037946,66.66666667,Cropland
524,8/1/2018,20.25166621,0,12.3,1287,657,28282190,42368,PT,41.20732272,-7.915247279,E10,Grassland,U415,C10,Woodland,U120,2018,0-20,37,6,58,36,4.7,5.06,26.4,46.8,0,80,3.4,109.5,0.91526237,0.926174518,0.963849406,8845,Channel 18,EMIL,1.398137138,11.95270181,317.9418681,0.004397462,15.94202899,21.6,1.25,6/19/2019,n/a,n/a,1,99.31,51.88,153.22,411.69,923.08,1.268095142,65,Grassland
525,8/1/2018,20.21899955,31.40000047,11.3,559,864,30982262,49818,ES,42.36859442,-4.908004257,B53,Cropland,U111,B11,Cropland,U111,2018,0-20,6,34,21,45,7.6,8.16,14.01,6.7,122,8.2,1.2,146.5,1.349332381,1.502981953,NA,8836,Channel 9,EMIL,0.311083348,7.011719912,186.5117497,0.001667902,7.019581812,21.6,1.25,6/19/2019,n/a,n/a,1,39.84,33.04,77.71,310.72,122.59,2.048968293,27.77777778,Cropland
526,7/31/2018,20.64699954,38.30000057,11.9,428,793,31682218,49715,ES,42.10005831,-3.979748478,B11,Cropland,U111,B13,Cropland,U111,2018,0-20,11,25,36,39,7.7,8.2,16.57,11.8,189,13.9,1.2,410.4,1.034021618,1.173916718,NA,5319,Channel 9,DIETER,0.8000378,10.98091098,292.0922321,0.00273899,12.68976898,21.6,1,5/6/2019,n/a,n/a,1,54.97,40.18,67,371.1,97.86,1.386090164,51.42857143,Cropland
527,7/31/2018,26.05533275,0,15.9,480,181,54361858,29724,EL,38.96053238,22.85268862,B81,Cropland,U111,B81,Cropland,U111,2018,0-20,34,17,55,28,6.3,6.89,6.1,11.8,0,3.1,1.4,100.9,0.966840836,0.950094907,NA,8653,Channel 6,EMIL,0.958719939,10.53020261,280.1033895,0.003422736,12.69631344,21.6,1,n/a,n/a,n/a,1,45.59,46.45,203.54,516.65,574.22,1.40684,90.47619048,Cropland
528,8/2/2018,21.54233285,19.9000003,8.6,741,292,47083048,17266,CZ,50.4143898,15.45018216,C33,Woodland,U120,C33,Woodland,U120,2018,0-20,20,0,0,0,3.5,4.02,12.82,66.4,0,8.4,3.6,81.1,0.402997418,1.24643913,NA,6901,Channel 2,KLAUS,1.617691154,7.420178799,197.3767561,0.008195956,14.56020495,0.0252,1.5,4/3/2019,n/a,n/a,1,253.61,36.33,239.66,376.76,1321.38,1.491653005,94.44444444,Woodland
529,8/1/2018,20.40333288,0,13.7,1224,413,27982170,42363,PT,40.96790225,-8.211525863,B44,Cropland,U370,E30,Grassland,U370,2018,0-20,53,14,34,51,5,5.58,14.02,63.9,0,157.7,4.9,62.6,1.210215136,1.269166701,1.187692775,7335,Channel 16,KLAUS,1.55985717,17.88636221,475.7772349,0.003278545,10.90087073,21.6,1.25,6/24/2019,n/a,n/a,1,97.86,57.61,149.44,522.14,958.03,1.122381041,30,Cropland
530,7/30/2018,21.33133286,62.00000092,10,1184,697,37282438,24221,FR,44.78544972,2.506517258,C10,Woodland,U120,C10,Woodland,U120,2018,0-20,54,23,23,54,4,4.66,7.68,74.8,0,7.4,3.6,198,0.602284221,0.755182527,NA,5338,Channel 28,DIETER,1.507648184,14.38878266,382.7416189,0.003939076,13.42492965,21.6,1,5/6/2019,n/a,n/a,1,90.28,24.02,1331.13,268.44,2052.94,1.634134409,75,Woodland
531,7/26/2018,20.65933287,70.80000106,10.9,510,1009,32702146,50944,ES,41.62274222,-2.628597567,C22,Woodland,U120,C22,Woodland,U120,2018,0-20,1,5,81,14,5.2,6,3.67,9.1,0,10.6,0.6,46.1,1.092294475,1.195740581,NA,5335,Channel 25,DIETER,2.29327018,17.41793303,463.3170186,0.004949678,15.6203164,21.6,0.75,5/6/2019,n/a,n/a,1,106.4,54.58,158.83,571.33,1008.3,0.976258364,68.42105263,Woodland
532,8/1/2018,20.53933287,42.00000063,11.9,499,779,30502272,49820,ES,42.3697196,-5.502804551,B11,Cropland,U111,B81,Cropland,U111,2018,0-20,15,34,26,40,7.4,7.91,19.53,9.6,8,63.8,1.2,170.1,1.306224167,1.457722608,NA,8832,Channel 5,EMIL,0.67398065,14.14881364,376.3584428,0.001790795,3.837846818,21.6,1.25,6/19/2019,n/a,n/a,1,18.63,45.46,108.99,327.63,181.64,0.796129412,57.14285714,Cropland
533,7/25/2018,15.62533298,41.80000062,1.3,626,497,46324670,61913,SE,65.00586517,16.56126493,C31,Woodland,U120,C31,Woodland,U120,2018,0-20,39,9,47,44,3.5,4.2,4.66,26.4,0,26.6,0.9,31,1.433125991,1.331370282,NA,7086,Channel 7,KLAUS,1.029959227,6.572120782,174.8184128,0.005891595,7.006264425,21.6,1.75,5/8/2019,n/a,n/a,1,31.88,4.57,121.37,91.42,516.39,1.166573314,32.14285714,Woodland
534,8/6/2018,27.01966606,14.10000021,17.4,643,40,50241952,58603,IT,40.31945008,18.2483423,B81,Cropland,U111,B81,Cropland,U111,2018,0-20,2,8,78,14,6.7,7.05,7.56,8,0,6.5,1,127.2,1.337557969,1.551271906,NA,7328,Channel 9,KLAUS,0.196482922,3.602186901,95.81817157,0.002050581,1.235804943,21.6,1.25,6/24/2019,n/a,n/a,1,12.94,5.98,29.7,124.04,162.12,0.354443829,24.24242424,Cropland
535,8/1/2018,22.5389995,0,18.4,702,65,28801616,49793,ES,36.25135201,-6.015987689,B12,Cropland,U111,B81,Cropland,U111,2018,0-20,12,45,20,34,7.6,8.1,18.29,10.9,296,5.5,1.2,580.2,1.317984032,1.010204409,NA,7342,Channel 23,KLAUS,0.247067064,17.63380611,469.0592424,0.000526729,5.290215589,21.6,1.5,6/24/2019,n/a,n/a,1,33.64,26.6,49.46,357.82,97.3,1.537895028,31.57894737,Cropland
536,8/1/2018,21.84533285,31.60000047,12,907,200,35922588,24189,FR,45.98852774,0.574130333,C10,Woodland,U120,B83,Cropland,U120,2018,0-20,10,16,44,40,5.2,5.81,3.97,17.3,0,9.8,1.9,65.2,1.122396441,1.30539132,NA,8873,Channel 16,EMIL,0.31795229,8.623251495,229.3784898,0.001386147,3.381561238,21.6,1.5,6/24/2019,n/a,n/a,1,43.11,22.29,100.32,202.8,442.86,1.368,60.86956522,Woodland
537,8/2/2018,22.01099951,18.40000027,9,630,234,45763046,17268,CZ,50.46964178,13.59324995,B11,Cropland,U111,E30,Grassland,U112,2018,0-20,19,39,26,35,6.6,7.07,15.35,30.6,1,13.6,2.5,502.7,1.361672766,1.333534508,NA,7329,Channel 10,KLAUS,0.34646098,16.16817907,430.0735632,0.000805585,8.502158751,21.6,1.25,6/24/2019,n/a,n/a,1,41.56,111.3,115.15,562.11,383.8,2.073904839,90.32258065,Cropland
538,8/1/2018,20.8716662,30.30000045,2.3,529,65,50644764,20884,FI,65.21525006,25.9327086,C22,Woodland,U120,C22,Woodland,U420,2018,0-20,3,0,0,0,3.1,3.87,10.51,479.5,0,60.4,12.4,246.7,0.089890913,0.181200411,NA,7493,Channel 24,KLAUS,29.70765027,139.0892532,3699.774135,0.008029585,87.72429985,21.6,0.75,n/a,n/a,n/a,1,958,171.01,695.14,1645.76,5179.01,0.880933735,0,Woodland
539,7/31/2018,20.8236662,95.10000142,8.3,508,86,48903376,41615,PL,53.19066428,18.53485692,B11,Cropland,U111,B11,Cropland,U111,2018,0-20,3,7,58,35,6.8,7.23,17.41,6.3,1,76.3,0.9,197.7,1.218966755,1.428572097,NA,7014,Channel 25,KLAUS,0.108537269,8.838034747,235.0917243,0.000461681,11.30074565,21.6,0.75,4/24/2019,n/a,n/a,1,18.22,32.23,64.45,338.4,152.99,1.606101299,20.58823529,Cropland
540,8/1/2018,19.32566623,48.80000073,10.7,747,908,30802294,49817,ES,42.61871391,-5.19517191,C22,Woodland,U111,B53,Cropland,U111,2018,0-20,48,16,53,30,6.3,6.57,6.04,24.8,2,4.5,1.7,89.5,1.059915393,1.22260721,NA,8875,Channel 18,EMIL,0.591311903,8.364900087,222.5063423,0.002657506,4.623798475,21.6,1.5,6/24/2019,n/a,n/a,1,19.7,11.1,114.25,130.05,372.82,1.304283042,65.51724138,Woodland
541,7/31/2018,25.1806661,51.90000077,14.7,707,8,44402394,58679,IT,44.64639033,11.49729349,B16,Cropland,U111,B11,Cropland,U111,2018,0-20,10,31,5,64,7.4,8.14,22.05,10.8,132,8.7,1.3,225.9,1.249331985,1.364628188,NA,5336,Channel 26,DIETER,0.946532062,7.137782763,189.8650215,0.004985289,11.7908971,21.6,1,5/6/2019,n/a,n/a,1,25.53,48.11,113.07,342.84,136.65,2.067013661,51.28205128,Cropland
542,8/2/2018,21.63799952,11.90000018,7.5,602,97,46723704,62230,SE,56.31468977,15.6742227,C31,Woodland,U120,E10,Grassland,U120,2018,0-20,13,10,61,30,4.2,4.99,7.37,53.5,0,15.7,3.8,64.4,0.75350486,0.869920132,NA,7344,Channel 25,KLAUS,1.233612805,11.59806911,308.5086382,0.003998633,12.4311697,21.6,1.25,6/24/2019,n/a,n/a,1,152.44,36.92,90.55,284.47,931.37,1.525411074,88.23529412,Woodland
543,8/2/2018,22.44533283,24.00000036,12.9,843,42,35342564,24190,FR,45.70595671,-0.127822829,B82,Cropland,U111,B82,Cropland,U111,2018,0-20,38,47,11,42,7.4,7.96,21.89,27.9,328,52.3,2.9,1038.5,1.145973706,1.329444808,NA,7330,Channel 11,KLAUS,0.747174871,27.1314563,721.6967375,0.001035303,13.24360253,21.6,1,6/24/2019,n/a,n/a,1,108.6,43.21,107.56,431.11,226.51,2.078575431,92.59259259,Cropland
544,7/31/2018,25.91166609,0,15.9,713,486,30621992,49835,ES,39.91638711,-4.751535251,F40,Bareland,U112,B13,Cropland,U111,2018,0-20,7,25,33,42,4.4,5.14,5.52,4.2,1,18.6,0.6,135.5,1.166998463,1.314626182,NA,8656,Channel 9,EMIL,0,1.569870939,41.75856698,0,1.268742791,21.6,1,n/a,n/a,n/a,1,28.81,17.43,44.4,116.98,235.42,1.395771963,12,Other
545,7/31/2018,25.3676661,0,14.2,506,846,32361928,49755,ES,39.63012044,-2.632733571,B82,Cropland,U111,B82,Cropland,U111,2018,0-20,11,39,20,41,7.6,8.28,18.6,7.6,566,11.9,1,266.6,1.001259695,1.1389169,NA,5332,Channel 22,DIETER,0.483348499,5.588717015,148.6598726,0.003251372,8.416666667,21.6,1,5/6/2019,n/a,n/a,1,30.77,8.16,20.87,197.82,45.95,1.533042466,38.70967742,Cropland
546,8/3/2018,20.39133288,2.300000034,9.2,1869,1084,28302282,42324,PT,42.01639763,-8.133780206,F10,Bareland,U420,F10,Bareland,U420,2018,0-20,44,3,75,22,4,4.36,9.11,64.6,0,15.5,5,73,1.140879486,1.070316607,NA,7302,Channel 13,KLAUS,0.345713294,15.89320838,422.7593428,0.000817754,4.507789195,21.6,1,n/a,n/a,n/a,1,172.77,68.03,182.11,512.18,1301.42,1.382941892,69.23076923,Other
547,8/1/2018,25.1876661,0,13.3,569,1016,32281852,49857,ES,38.94016193,-2.592520619,B12,Cropland,U111,B82,Cropland,U111,2018,0-20,41,49,16,35,7.6,8.44,25,16,405,71.1,2,998.2,1.233256404,1.32019682,NA,7290,Channel 1,KLAUS,0.131167691,9.424641498,250.6954639,0.000523215,5.898876404,21.6,1.25,n/a,n/a,n/a,1,56.03,22.53,81.07,238.37,141.1,1.743542394,37.93103448,Cropland
548,7/26/2018,20.36399954,55.50000083,10.4,512,1234,33342038,49840,ES,40.75308688,-1.686176633,F40,Bareland,U420,C23,Woodland,U420,2018,0-20,14,30,44,26,7.3,7.63,24.3,13.4,3,37.7,1.7,437.3,1.025029052,1.055138408,NA,5322,Channel 12,DIETER,0.939268201,14.29774928,380.3201308,0.002469678,12.34914862,21.6,0.75,5/6/2019,n/a,n/a,1,35.91,78.18,73.5,543.56,282.96,1.504390533,58.06451613,Other
549,7/31/2018,21.23633286,3.400000051,12.4,877,647,28602222,42328,PT,41.55520217,-7.624298224,E10,Grassland,U420,E10,Grassland,U410,2018,0-20,34,10,73,17,6.4,6.89,21,21,6,17.4,1.3,128.3,1.605836765,1.526949051,1.259884279,5330,Channel 20,DIETER,0.460723297,4.979534623,132.455621,0.003478322,2.284681131,21.6,1,5/6/2019,n/a,n/a,1,31.86,19.95,97.47,160.54,332.91,1.193621101,40,Grassland
550,7/25/2018,17.17099962,72.30000108,8.1,845,1099,40022438,24167,FR,44.97600582,5.960679959,B52,Cropland,U111,B11,Cropland,U111,2018,0-20,44,12,35,53,6,6.38,10.89,45.4,1,13.7,4.8,103.9,1.28638073,1.302132639,NA,5326,Channel 16,DIETER,0.668885774,22.92630227,609.8396403,0.001096822,5.261410788,21.6,1.5,5/6/2019,n/a,n/a,1,85.4,87.95,179.53,602.95,788.7,1.137966245,58.62068966,Cropland
551,8/8/2018,23.37066614,35.30000053,11,734,249,38942726,24160,FR,47.5003427,4.330128052,B13,Cropland,U111,B13,Cropland,U111,2018,0-20,25,14,32,53,6.2,6.68,8.9,11,1,22.7,1.4,111,1.276793939,1.382195341,NA,7494,Channel 25,KLAUS,2.150939664,8.154962084,216.9219914,0.009915729,15.43994647,21.6,0.5,n/a,n/a,n/a,1,25.1,19.65,36.92,184.91,264.04,2.186645923,22.72727273,Cropland
552,8/7/2018,14.44966634,94.40000141,5.3,782,1155,46422690,11584,AT,47.24091212,14.23904299,C21,Woodland,U120,C21,Woodland,U120,2018,0-20,16,9,46,45,3,3.85,19.48,285.6,0,18.8,12.7,282.8,0.205693488,0.332072652,NA,8828,Channel 1,EMIL,13.37333736,59.54856913,1583.991939,0.008442806,44.94007989,21.6,1.25,6/19/2019,n/a,n/a,1,276.78,72.93,184.07,847.26,2921.7,1.236928571,87.5,Woodland
